id,name
CZ0804599565,Kopřivnice
CZ020B540587,Křešín
CZ0421546453,Kámen
CZ0724587052,Karlovice
CZ0646593150,Kojátky
CZ0204533653,Ratboř
CZ0633561177,Nová Buková
CZ0323578606,Lhůta
CZ0631548481,Lány
CZ0321599182,Pařezov
CZ0712597414,Huzová
CZ0801597198,Bílčice
CZ0633561967,Olešná
CZ0633549142,Vyskytná
CZ0413560642,Staré Sedlo
CZ0714569143,Křenovice
CZ0511562203,Velký Valtinov
CZ0325559148,Ledce
CZ0532573035,Morašice
CZ0521570435,Mžany
CZ0202531626,Olešná
CZ0317553018,Roudná
CZ0714515825,Oldřichov
CZ0647594105,Horní Kounice
CZ0427568091,Malé Březno
CZ0635595811,Kadolec
CZ0631548308,Kyjov
CZ0317552712,Mlýny
CZ0647594571,Oleksovice
CZ0647594989,Tulešice
CZ0647594601,Pavlice
CZ0647594814,Stošíkovice na Louce
CZ0647594458,Miroslav
CZ0647594873,Šanov
CZ0423564834,Evaň
CZ0207565628,Vinařice
CZ0426567451,Bílina
CZ0325566756,Bdeněves
CZ020B598411,Lhota u Příbramě
CZ0631569241,Pavlov
CZ0531574091,Žlebské Chvalovice
CZ0205526622,Rohozec
CZ0208599697,Zbožíčko
CZ0712547123,Komárov
CZ0204513270,Lipec
CZ0412500101,Bražec
CZ0647595021,Únanov
CZ0634591581,Rapotice
CZ0521570109,Chlumec nad Cidlinou
CZ0631568457,Bojiště
CZ0425567060,Braňany
CZ0523573914,Božanov
CZ0522572136,Kozojedy
CZ0522573809,Vysoké Veselí
CZ0425567361,Skršín
CZ0203571598,Zájezd
CZ0202534048,Vižina
CZ0632588067,Urbanov
CZ0532575330,Litošice
CZ020A539759,Třebotov
CZ0203532827,Slatina
CZ0635596850,Sviny
CZ020B541273,Sádek
CZ0647594229,Jiřice u Miroslavi
CZ0722592757,Újezdec
CZ0531571768,Lukavice
CZ0532575615,Selmice
CZ0533572292,Vrážné
CZ0641581631,Horní Poříčí
CZ0204533271,Český Brod
CZ0533572195,Želivsko
CZ0514577642,Veselá
CZ0316536644,Nebřehovice
CZ0314550043,Zběšičky
CZ0317563307,Drhovice
CZ0321553999,Mutěnín
CZ0317552585,Košice
CZ0521570265,Librantice
CZ0634591238,Nimpšov
CZ0423530506,Miřejovice
CZ0647594792,Stálky
CZ0647594300,Kuchařovice
CZ0647593931,Dobřínsko
CZ0722592391,Modrá
CZ0524576841,Tutleky
CZ0634587460,Stropešín
CZ0511553638,Tachov
CZ0643584029,Troubsko
CZ0631548324,Skorkov
CZ0423565415,Podsedice
CZ0525579416,Kuks
CZ0714516864,Podolí
CZ0317563234,Meziříčí
CZ0646593249,Kučerov
CZ0646593192,Krásensko
CZ0722592536,Prakšice
CZ0534580996,Studené
CZ0209531553,Konětopy
CZ0413560456,Krajková
CZ0205530981,Třebešice
CZ0207571989,Dobšín
CZ0207536717,Strenice
CZ0413560561,Nová Ves
CZ0646593486,Podivice
CZ0722592561,Salaš
CZ0647594067,Hodonice
CZ0646592919,Bošovice
CZ0209538612,Petříkov
CZ0635596728,Sirákov
CZ0713590215,Výšovice
CZ0312545627,Mirkovice
CZ0323539741,Štěnovický Borek
CZ0631569691,Věž
CZ0632586986,Cerekvička-Rosice
CZ0209538752,Senohraby
CZ0646593699,Zbýšov
CZ0634590860,Kojetice
CZ0645586242,Karlín
CZ0635595675,Horní Radslavice
CZ0321553727,Chocomyšl
CZ0631568708,Horní Krupá
CZ0207566039,Jizerní Vtelno
CZ0631530654,Vysoká
CZ0411554502,Dolní Žandov
CZ020B540552,Krásná Hora nad Vltavou
CZ0633561142,Černov
CZ0531571245,Bylany
CZ0533574333,Radkov
CZ0522572781,Cerekvice nad Bystřicí
CZ0534580830,Pustina
CZ0647594946,Těšetice
CZ0635597074,Vír
CZ0643595934,Křižínkov
CZ0635596523,Radešín
CZ0635595845,Karlov
CZ0205531481,Horušice
CZ0206535273,Veltrusy
CZ0204533769,Tři Dvory
CZ0311535826,Adamov
CZ020A539805,Únětice
CZ0316536504,Vacovice
CZ0207536580,Řepov
CZ0325578797,Štichovice
CZ0634590592,Heraltice
CZ0635596108,Matějov
CZ0635596574,Radostín nad Oslavou
CZ0634591742,Stařeč
CZ0634591815,Štěměchy
CZ0634591955,Zárubice
CZ0722592218,Huštěnovice
CZ0634591441,Přešovice
CZ0802598542,Ostravice
CZ0635595900,Krásněves
CZ0635596451,Poděšín
CZ0635596931,Unčín
CZ0209538701,Radonice
CZ0715540161,Líšnice
CZ0312545694,Pohorská Ves
CZ0714547514,Zábeštní Lhota
CZ0633561312,Buřenice
CZ0631569801,Žižkovo Pole
CZ0802598259,Jablunkov
CZ0804599247,Bílovec
CZ0317599280,Komárov
CZ0201599361,Strojetice
CZ0713549983,Polomí
CZ020B598437,Vševily
CZ0311598593,Heřmaň
CZ0313598631,Kamenný Malíkov
CZ0635596272,Nyklovice
CZ0635596922,Újezd
CZ0635596833,Sulkovec
CZ0633547778,Červená Řečice
CZ0643549789,Říčky
CZ0644584746,Novosedly
CZ0635596809,Strachujov
CZ0635595365,Březí nad Oslavou
CZ0713590151,Vitčice
CZ0525579068,Bílá Třemešná
CZ0632587141,Hodice
CZ0635587869,Vlachovice
CZ0644584673,Moravský Žižkov
CZ0207565652,Rabakov
CZ0532575682,Srch
CZ0514577561,Svojek
CZ0641582662,Vísky
CZ0643583987,Tetčice
CZ0209571679,Oplany
CZ0641581950,Lipovec
CZ0641582689,Vranová
CZ0533578550,Pohledy
CZ0533578843,Svojanov
CZ0645586129,Dambořice
CZ0634591025,Lhánice
CZ0713589756,Němčice nad Hanou
CZ0532575739,Starý Mateřov
CZ0514577472,Rovensko pod Troskami
CZ0514577464,Roprachtice
CZ020C565202,Hracholusky
CZ0533578126,Chrastavec
CZ0423565211,Lovečkovice
CZ0522573175,Miletín
CZ0534581011,Sudslava
CZ0326579009,Medový Újezd
CZ0713589276,Bílovice-Lutotín
CZ0533578657,Radiměř
CZ0713589977,Rozstání
CZ0632588261,Zvolenovice
CZ0721588491,Hulín
CZ0721588547,Chvalnov-Lísky
CZ0721588954,Roštín
CZ0721588989,Skaštice
CZ0721588628,Kunkovice
CZ0524576921,Záměl
CZ0524576085,Bačetín
CZ0533578231,Koclířov
CZ0522573248,Nová Paka
CZ0721588474,Horní Lapač
CZ0721588831,Pacetluky
CZ0645586056,Blatnička
CZ0632587681,Pavlov
CZ0521576352,Jílovice
CZ020C565261,Přílepy
CZ0524576174,Byzhradec
CZ0524576328,Janov
CZ0424566713,Slavětín
CZ0325566748,Slatina
CZ0325566781,Pastuchovice
CZ0522573345,Podůlší
CZ0522573795,Vršce
CZ0523573892,Bohuslavice
CZ0634591041,Lipník
CZ0634590975,Krokočín
CZ0525579831,Vlčkovice v Podkrkonoší
CZ0644584975,Valtice
CZ0632586943,Brtnice
CZ0317552666,Malšice
CZ0425567248,Lišnice
CZ0425567281,Lužice
CZ0631569640,Uhelná Příbram
CZ0207570818,Dalovice
CZ0207570842,Vinec
CZ0521570931,Stěžery
CZ0523574252,Meziměstí
CZ0514577235,Košťálov
CZ0532575071,Chvaletice
CZ0534580376,Jablonné nad Orlicí
CZ0534580945,Slatina
CZ0644584550,Klobouky u Brna
CZ0634590797,Jinošov
CZ0713589641,Koválovice-Osíčany
CZ0713590070,Stražisko
CZ0634590452,Čechtín
CZ0634590568,Domamil
CZ0207570982,Tuřice
CZ0423565890,Vrbice
CZ0325553603,Studená
CZ0423565610,Snědovice
CZ0631573591,Pohleď
CZ0523574511,Šonov
CZ0643584240,Žatčany
CZ0525579122,Dolní Branná
CZ0525579165,Dolní Lánov
CZ0525579394,Kocbeře
CZ0724585751,Slavičín
CZ0645586510,Ratíškovice
CZ0724585301,Jasenná
CZ0645586340,Lovčice
CZ0804568422,Velké Albrechtice
CZ0207565725,Veselice
CZ0424565997,Bitozeves
CZ0521570168,Klamoš
CZ0424566195,Hříškov
CZ0424566241,Chožov
CZ0521570206,Kratonohy
CZ0532575101,Jankovice
CZ0532572845,Lány u Dašic
CZ0522572900,Holín
CZ0643582565,Unín
CZ0534579963,Bučina
CZ0645586366,Malá Vrbka
CZ0724585521,Návojná
CZ0426567868,Zabrušany
CZ0521569836,Barchov
CZ0424565971,Louny
CZ0523574074,Hořičky
CZ0206571792,Kozomín
CZ0522573639,Třtěnice
CZ0522572047,Kyje
CZ0531572098,Prosetín
CZ0531572349,Svratouch
CZ0525579297,Hostinné
CZ0534580538,Letohrad
CZ0643581429,Březina
CZ0632590371,Brtnička
CZ0643591661,Senorady
CZ0634591939,Výčapy
CZ0722592153,Drslavice
CZ0634591319,Opatov
CZ0634591378,Petrůvky
CZ0426567701,Mikulov
CZ0321566250,Vlkanov
CZ0804568511,Hostašovice
CZ0427568384,Zubrnice
CZ0631568414,Havlíčkův Brod
CZ0805569950,Čermná ve Slezsku
CZ0521569992,Habřina
CZ0523574694,Žďárky
CZ0532574996,Horní Jelení
CZ0532575313,Lipoltice
CZ0533572632,Borušov
CZ0522572993,Jeřice
CZ0534581224,Zámrsk
CZ0644584584,Krumvíř
CZ0643583308,Litostrov
CZ0645586391,Moravany
CZ0645586781,Žádovice
CZ0632588130,Věžnice
CZ0645586501,Radějov
CZ0715569381,Mírov
CZ0521570451,Nechanice
CZ0522572667,Bašnice
CZ0523574431,Slavětín nad Metují
CZ0322578410,Maňovice
CZ0524576549,Nová Ves
CZ0643583341,Malhostovice
CZ0643583839,Říčany
CZ0643584231,Žabčice
CZ0645586293,Kuželov
CZ0724586871,Lipová
CZ0632586901,Bohuslavice
CZ0632587371,Klatovec
CZ0632587435,Krahulčí
CZ0802598003,Frýdek-Místek
CZ0521570524,Olešnice
CZ0521570702,Račice nad Trotinou
CZ0521569852,Běleč nad Orlicí
CZ0521570397,Měník
CZ0521570427,Myštěves
CZ0524576450,Liberk
CZ0524576573,Olešnice v Orlických horách
CZ0643583707,Prštice
CZ0645586609,Sudoměřice
CZ0645586650,Tasov
CZ0644584878,Sedlec
CZ0511562238,Vrchovany
CZ0325559202,Manětín
CZ0422563331,Rokle
CZ0324558109,Nepomuk
CZ0324558249,Přeštice
CZ0325558699,Bučí
CZ0514573400,Loučky
CZ0531573949,Biskupice
CZ0207571997,Neveklovice
CZ0532573515,Kunětice
CZ0523574406,Rychnovek
CZ0514577219,Karlovice
CZ0514577006,Bozkov
CZ0534572306,Stradouň
CZ0724585203,Držková
CZ0643584762,Pasohlávky
CZ0801597350,Horní Benešov
CZ0635596051,Lísek
CZ0644584819,Popice
CZ0325558869,Heřmanova Huť
CZ0423564770,Drahobuz
CZ0314562084,Jickovice
CZ0324558311,Seč
CZ0311544809,Ločenice
CZ0325559245,Mrtník
CZ0523574635,Vysoká Srbská
CZ0209571954,Sudovo Hlavno
CZ0644584592,Křepice
CZ0531572268,Slatiňany
CZ0643583588,Oslavany
CZ0514577146,Hrubá Skála
CZ0533577910,Budislav
CZ0635595357,Březí
CZ0635596655,Rožná
CZ0632587044,Dolní Cerekev
CZ0632587265,Jersín
CZ0422563340,Spořice
CZ0325558974,Chříč
CZ0313562785,Horní Němčice
CZ0207571849,Chudíř
CZ0522572144,Sekeřice
CZ0534572489,Vinary
CZ0643583120,Ivančice
CZ0531572179,Rosice
CZ0205571741,Třebonín
CZ0533577774,Benátky
CZ0534580431,Klášterec nad Orlicí
CZ0635595721,Chlumětín
CZ0632587303,Jindřichovice
CZ0632587346,Kamenice
CZ0512563536,Bedřichov
CZ0317563625,Haškovcova Lhota
CZ0512563692,Lučany nad Nisou
CZ0422563471,Všehrdy
CZ0513564206,Lázně Libverda
CZ0209564982,Květnice
CZ0643582875,Braníškov
CZ0533572373,Poříčí u Litomyšle
CZ0641581968,Lipůvka
CZ0643582913,Čebín
CZ0643582999,Hajany
CZ0643583219,Kobylnice
CZ0533581127,Vlčkov
CZ0534581186,Vysoké Mýto
CZ0641581364,Bořitov
CZ0322578495,Čímice
CZ0533578746,Sedliště
CZ0635595501,Dolní Heřmanice
CZ0632588008,Šimanov
CZ0513564303,Pěnčín
CZ0424566501,Nepomyšl
CZ0643583511,Nové Bránice
CZ0531572454,Vápenný Podol
CZ0641582620,Stvolová
CZ0533578509,Osík
CZ0713589896,Plumlov
CZ0721589110,Uhřice
CZ0634590304,Benetice
CZ0324578541,Jarov
CZ0647594865,Šafov
CZ0207565920,Sudoměř
CZ0205534374,Samopše
CZ0209538833,Sulice
CZ0421562858,Šluknov
CZ0424566926,Vrbno nad Lesy
CZ0325566594,Újezd nade Mží
CZ0315550418,Malovice
CZ0631548359,Ostrov
CZ0633561282,Lhota-Vlasenice
CZ0207571172,Kobylnice
CZ0422546062,Pesvice
CZ0203571555,Líský
CZ0323558141,Nezvěstice
CZ0317553361,Zálší
CZ0203535109,Královice
CZ0712569771,Suchonice
CZ0643583448,Moutnice
CZ0203533122,Zvoleněves
CZ0201530891,Vojkov
CZ0327579467,Skapce
CZ020C565326,Švihov
CZ0523574384,Rožnov
CZ0525579785,Velké Svatoňovice
CZ0315550485,Radhostice
CZ0532572764,Chrtníky
CZ0423565237,Lukavec
CZ0311544256,České Budějovice
CZ0521570125,Chudeřice
CZ0423564699,Černiv
CZ0645586111,Čeložnice
CZ0714569542,Horní Újezd
CZ0205530832,Brambory
CZ0423542423,Černouček
CZ0314549479,Jetětice
CZ0513563901,Bílá
CZ0512563617,Jílové u Držkova
CZ0313509108,Kostelní Radouň
CZ0202534455,Chlustina
CZ0525579092,Borovnice
CZ0514577359,Ohrazenice
CZ0721588784,Němčice
CZ0533572683,Dětřichov u Moravské Třebové
CZ0714569135,Císařov
CZ0522573230,Nemyčeves
CZ0715536113,Hynčina
CZ0424566870,Velemyšleves
CZ0205534579,Vlkaneč
CZ0532575933,Vápno
CZ0325566462,Lochousice
CZ0632587389,Knínice
CZ0209533378,Jevany
CZ0311598615,Modrá Hůrka
CZ020B599751,Modřovice
CZ0324530131,Přestavlky
CZ0533578835,Suchá Lhota
CZ0206531871,Jeviněves
CZ0313561053,Bednáreček
CZ0207536407,Obruby
CZ0424566985,Žatec
CZ0317562866,Mažice
CZ0321553956,Mířkov
CZ0647594695,Prokopov
CZ0521573132,Starý Bydžov
CZ0316598909,Skály
CZ0314598844,Vlastec
CZ0632588091,Vanůvek
CZ0632588083,Vanov
CZ0521573744,Zdechovice
CZ0203532711,Pavlov
CZ0202531782,Suchomasty
CZ020B564583,Starosedlský Hrádek
CZ0208534919,Netřebice
CZ0711524891,Bernartice
CZ020B541257,Rybníky
CZ0206535389,Zlosyň
CZ0208537900,Úmyslovice
CZ0209538973,Veliká Ves
CZ0313546291,Hatín
CZ0632587583,Nevcehle
CZ0326541001,Hradiště
CZ0203532665,Neuměřice
CZ0523547727,Sendraž
CZ0421562718,Malšovice
CZ0525546470,Litíč
CZ0522549100,Brada-Rybníček
CZ0514577189,Jestřabí v Krkonoších
CZ0311535541,Čakov
CZ020B564222,Nestrašovice
CZ0209598283,Sedlec
CZ0631548189,Kouty
CZ0631569623,Trpišovice
CZ0647595161,Zblovice
CZ0635596507,Račice
CZ0207565661,Řitonice
CZ0317563544,Libějice
CZ0647593745,Bezkov
CZ0204533637,Radovesnice I
CZ0317560430,Zhoř u Tábora
CZ0641582034,Malá Lhota
CZ0635596159,Moravecké Pavlovice
CZ0315550116,Bohumilice
CZ0805510483,Štěpánkovice
CZ020A539384,Kněževes
CZ0531571407,Hluboká
CZ0322578088,Biřkov
CZ0643584126,Viničné Šumice
CZ0525548804,Lampertice
CZ0205534498,Uhlířské Janovice
CZ0722592323,Kudlovice
CZ0713590118,Tvorovice
CZ0201529745,Hvězdonice
CZ0533578142,Janůvky
CZ0641534692,Újezd u Boskovic
CZ0533572233,Řídký
CZ0311535877,Komařice
CZ0325566420,Líté
CZ0633548472,Obrataň
CZ0521570401,Mlékosrby
CZ0311544400,Doudleby
CZ0206534722,Byšice
CZ0205534528,Vavřinec
CZ020B513571,Občov
CZ020A571342,Svrkyně
CZ0525548812,Stanovice
CZ0521570885,Smržov
CZ0313547263,Studená
CZ0534581071,Třebovice
CZ0325530280,Vysoká Libyně
CZ0209538540,Nehvizdy
CZ0208537802,Sloveč
CZ0314550001,Vrcovice
